web-scraper-order,web-scraper-start-url,name
"1659354755-3232","https://gbbf.realaledb.com/LiveBar.php","Maltgarden (Poland)									 - BBA Middle of Silence									  - 10.5%
										- Stout											
											B18											

										
									      										
										 									   
									   								   										   										   										   											   
										 Tasting notes not available"
"1659354755-3377","https://gbbf.realaledb.com/LiveBar.php","Siren Craft									 - Many Moons									  - 8.6%
										- Speciality											
											B05											

										
									    																				
										 									   
									   								   										   										   										   											   
										 A beautiful deep red sour ale with cherries, citrus zest, bourbon and port barrels combining for rewarding depth of flavour. The natural acidity is accentuated by tangy fruits and subtle spiciness as the beer remains supremely drinkable"
"1659354755-3475","https://gbbf.realaledb.com/LiveBar.php","Urbanaut (New Zealand)									 - Newtown									  - 4.8%
										- IPA											
											B18											

										
									      										
										 									   
									   								   										   										   										   											   
										 Tasting notes not available"
"1659354755-3190","https://gbbf.realaledb.com/LiveBar.php","Lambrate (Italy)									 - Fa Bala L'Oeucc!									  - 5.8%
										- IPA											
											B15											

										
									      										
										 									   
									   								   										   										   										   											   
										 Tasting notes not available"
"1659354755-2894","https://gbbf.realaledb.com/LiveBar.php","Barley (Italy)									 - BB6									  - 6%
										- Other											
											B15											

										
									      										
										 									   
									   								   										   										   										   											   
										 Tasting notes not available"
"1659354755-3259","https://gbbf.realaledb.com/LiveBar.php","Muirhouse									 - Magnum Mild									  - 4.5%
										- Mild											
											B01											

										
									    																				
										 									   
									   								   										   										   										   											   
										 Smooth, rich, dark, strong mild"
"1659354755-3044","https://gbbf.realaledb.com/LiveBar.php","Dutchess Ales (USA)									 - Parallax Ale									  - 4.6%
										- Pale											
											B17											

										
									    																				
										 									   
									   								   										   										   										   											   
										 Parallax is a seasonal Summer ale with a refreshing and brilliantly crisp profile.  An all day, all night ale to drink and drink and drink. Brewed with British pilsner malt, Spring malt, wheat, and spelt malts & hopped with an array of juicy citrus expressions from Horizon, Loral, & Wai-Iti.  The aromatics blend of crisp citrus with fresh peaches and apricot with a nice centring herbal zest"
"1659354755-3449","https://gbbf.realaledb.com/LiveBar.php","Titanic									 - Iceberg									  - 4.1%
										- Wheat Beer											
											B07											

										
									    																				
										 									   
									   								   										   										   										   											   
										 A combination of Maris Otter pale malt and fine wheat malt, give this refreshing beer real zest. Add refreshing Yakima Galena and Cascade hops and what you get is a fantastic wheat beer that will hole any passing thirst"
"1659354755-3224","https://gbbf.realaledb.com/LiveBar.php","Lord's Brewing Co									 - Putin's Unsinkable Moskva									  - 5.9%
										- Golden											
											B08											

										
									    																				
										 									   
									   								   										   										   										   											   
										 Tasting notes coming soon ..."
"1659354755-2909","https://gbbf.realaledb.com/LiveBar.php","Bereta (Romania)									 - Black Pot 2021 Marsala BA									  - 10.9%
										- Stout											
											B18											

										
									      										
										 									   
									   								   										   										   										   											   
										 Tasting notes not available"
"1659354755-3393","https://gbbf.realaledb.com/LiveBar.php","Smuttlabs (USA)									 - Dr Funkenstein									  - 6%
										- Golden											
											B17											

										
									      										
										 									   
									   								   										   										   										   											   
										 Tasting notes not available"
"1659354755-3221","https://gbbf.realaledb.com/LiveBar.php","Lord Chambray (Malta)									 - Tropical Pale Ale									  - 4.1%
										- Other											
											B15											

										
									      										
										 									   
									   								   										   										   										   											   
										 Tasting notes not available"
"1659354755-3437","https://gbbf.realaledb.com/LiveBar.php","The Brewer's Art (USA)									 - Resurrection Ale									  - 7%
										- Other											
											B17											

										
									      										
										 									   
									   								   										   										   										   											   
										 Tasting notes not available"
"1659354755-3182","https://gbbf.realaledb.com/LiveBar.php","Kernel									 - Table Beer									  - 2.8%
										- Pale											
											B04											

										
									    																				
										 									   
									   								   										   										   										   											   
										 A beer brewed for flavour and drinkability. Light, refreshing and low on alcohol, this brew utilises an ever-changing lineup of hops leading to a contrasting yet equally enjoyable experience with every batch"
"1659354755-3085","https://gbbf.realaledb.com/LiveBar.php","Franklin's Brewery (USA)									 - Jack The Giant Killer									  - 10%
										- Barley Wine											
											B17											

										
									      										
										 									   
									   								   										   										   										   											   
										 Tasting notes not available"
"1659354755-2982","https://gbbf.realaledb.com/LiveBar.php","Canteen Brewhouse (USA)									 - Wicked Raven									  - 10.5%
										- Stout											
											B17											

										
									      										
										 									   
									   								   										   										   										   											   
										 Tasting notes not available"
"1659354755-2893","https://gbbf.realaledb.com/LiveBar.php","Barley (Italy)									 - BB5									  - 5.5%
										- Other											
											B15											

										
									      										
										 									   
									   								   										   										   										   											   
										 The base is a saison, added with Nuragus grapes in ""sapa"" (boiled worth) after the boiling and in low temperature extract, at the beginning of fermentation."
"1659354755-3200","https://gbbf.realaledb.com/LiveBar.php","Liberation									 - Herm Gold									  - 4.2%
										- Golden											
											B01											

										
									    																				
										 									   
									   								   										   										   										   											   
										 A perfectly balanced, light ale with a sweet maltiness from the Maris Otter Pale Ale and Crystal malts. The citric, floral hop is derived from Fuggles, Goldings and several continental varieties."
"1659354755-2990","https://gbbf.realaledb.com/LiveBar.php","Cheddar									 - Bitter Bully									  - 3.8%
										- Pale											
											B14											

										
									    																				
										 									   
									   								   										   										   										   											   
										 A very drinkable straw-coloured session beer with a big hop aroma and dry citrus finish. You can't beat a Bitter Bully."
"1659354755-3430","https://gbbf.realaledb.com/LiveBar.php","Surrey Hills									 - Shere Drop									  - 4.2%
										- Best Bitter											
											B14											

										
									    																				
										 									   
									   								   										   										   										   											   
										 The flagship beer is pale in colour with a subtle hint of grapefruit and lemon in the aroma. The wonderful hop bitterness is complemented by a balanced malt flavour. The beer has a long finish, which is moderately dry."
"1659354755-3253","https://gbbf.realaledb.com/LiveBar.php","Montys									 - Dark Secret									  - 5.6%
										- Stout											
											B12											

										
									    																				
										 									   
									   								   										   																					   										   											   
										 A rich, full-bodied stout with hints of chocolate and coffee - Gluten Free"
"1659354755-3197","https://gbbf.realaledb.com/LiveBar.php","Lervig (Norway)									 - Lervig Jule Bock									  - 4.7%
										- Lager											
											B18											

										
									      										
										 									   
									   								   										   										   										   											   
										 Tasting notes not available"
"1659354755-3454","https://gbbf.realaledb.com/LiveBar.php","To Ol (Denmark)									 - Chaaaarge!									  - 4%
										- Stout											
											B18											

										
									      										
										 									   
									   								   										   										   										   											   
										 Tasting notes not available"
"1659354755-3308","https://gbbf.realaledb.com/LiveBar.php","Pohjala (Estonia)									 - Ohtu									  - 5.5%
										- Stout											
											B18											

										
									      										
										 									   
									   								   										   										   										   											   
										 Tasting notes not available"
"1659354755-3414","https://gbbf.realaledb.com/LiveBar.php","Stroud									 - River Cottage Organic Stinger									  - 4.2%
										- Speciality											
											B04											

										
									    																				
										 									   
									   								   										   										   										   											   
										 Traditional pale ale with the zing of field-grown organic nettles"
"1659354755-3534","https://gbbf.realaledb.com/LiveBar.php","Zest									 - Jubilations									  - 4.3%
										- Pale											
											B12											

										
									    																				
										 									   
									   								   										   										   										   											   
										 Jubilations is a platinum gold ale brewed especially for the Queen’s Platinum Jubilee. A hoppy, zesty and vibrant beer leading to a well-balanced lasting finish"
"1659354755-3132","https://gbbf.realaledb.com/LiveBar.php","Harveys									 - Wharf IPA									  - 4.8%
										- IPA											
											B06											

										
									    																				
										 									   
									   								   										   										   										   											   
										 Wharf IPA is a modern heavily hopped IPA. It is brewed with new hop varieties to create a joyful outpouring of fresh flavours from the bine"
"1659354755-3162","https://gbbf.realaledb.com/LiveBar.php","Kaapse Brouwers (Netherlands)									 - Barnabas									  - 8.5%
										- Other											
											B15											

										
									    																				
										 									   
									   								   										   										   										   											   
										 Typical hearty bock with a medium level of smokiness (for non rauch!). Lots of sweet malty flavours balanced with some hop"
"1659354755-3376","https://gbbf.realaledb.com/LiveBar.php","Siren Craft									 - Lumina									  - 4.2%
										- Golden											
											B05											

										
									    																				
										 									   
									   								   										   										   										   											   
										 Lumina is our shining light, glowing with juicy tropical fruit notes. Hoppy aromas of mango and pineapple guide you towards explosive flavour, flashes of delicate citrus highlights and refreshing balanced bitterness. Our epiphany of a session beer drinks with a pillowy soft mouthfeel and pours with a beautiful light haze"
"1659354755-3282","https://gbbf.realaledb.com/LiveBar.php","North Cotswold									 - Monarch IPA									  - 10%
										- IPA											
											B14											

										
									    																				
										 									   
									   								   										   										   										   											   
										 10% abv to celebrate our 1000th brew.Premium Belgian style brunette with hints of tropical fruit"
"1659354755-2857","https://gbbf.realaledb.com/LiveBar.php","Alvinne (Belgium)									 - Sig Phi blackcurrant									  - 8%
										- Speciality											
											B15											

										
									      										
										 									   
									   								   										   										   										   											   
										 Tasting notes not available"
"1659354755-3027","https://gbbf.realaledb.com/LiveBar.php","De Kromme Haring (Netherlands)									 - Two Red Fish									  - 6%
										- Other											
											B15											

										
									    																				
										 									   
									   								   										   										   										   											   
										 A sour and complex beer, aged in sherry barrels with organic blackcurrants. Berry and pine notes foremost, followed by spice and vanilla"
"1659354755-3103","https://gbbf.realaledb.com/LiveBar.php","Goody Ales									 - Good Life									  - 3.9%
										- Pale											
											B09											

										
									    																				
										 									   
									   								   										   										   										   											   
										 Fresh tasting pale ale, bursting with citrus flavours, a host of golden hops"
"1659354755-3300","https://gbbf.realaledb.com/LiveBar.php","Palmer Brewery and Cider House (USA)									 - Low Card Lager									  - 5.3%
										- Lager											
											B17											

										
									      										
										 									   
									   								   										   										   										   											   
										 Tasting notes not available"
"1659354755-3101","https://gbbf.realaledb.com/LiveBar.php","Glamorgan									 - Welsh Cake Stout									  - 4.8%
										- Speciality											
											B03											

										
									    																				
										 									   
									   								   										   										   										   											   
										 Inspired by one of Wales' favourite treats, this beer is made with a mix of oats and raisins to a brew. The result is a rich, dark, and chewy stout with a slightly sweet vinous character, alongside the biscuity effect of oats and barley."
"1659354755-2867","https://gbbf.realaledb.com/LiveBar.php","Apex (Sweden)									 - ACME IPA									  - 6.5%
										- IPA											
											B18											

										
									      										
										 									   
									   								   										   										   										   											   
										 Tasting notes not available"
"1659354755-3488","https://gbbf.realaledb.com/LiveBar.php","Van Moll (Netherlands)									 - Zoltan Tomintoul									  - 11%
										- Stout											
											B15											

										
									    																				
										 									   
									   								   										   										   										   											   
										 A very good imperial stout enhanced with flavours from an exceptional single malt! Dark, flavoursome and worth savouring."
"1659354755-3026","https://gbbf.realaledb.com/LiveBar.php","De Kromme Haring (Netherlands)									 - Fugu									  - 5.7%
										- Other											
											B15											

										
									    																				
										 									   
									   								   										   										   										   											   
										 Fugu is our saison with Yuzu. This complex, dry beer combines the spicy yeast character of our saison blend with a hint of smoked malts and the refreshing bitter and lemon-like flavours of the Yuzu fruit"
"1659354755-3316","https://gbbf.realaledb.com/LiveBar.php","Portobello									 - Market Porter									  - 4.6%
										- Porter											
											B12											

										
									    																				
										 									   
									   								   										   										   										   											   
										 Dark smooth porter, with strong chocolate notes."
"1659354755-3088","https://gbbf.realaledb.com/LiveBar.php","Fyne Ales									 - Highlander									  - 4.8%
										- Bitter											
											B06											

										
									    																				
										 									   
									   								   										   										   										   											   
										 A dark amber coloured bittersweet ale with an aroma of caramel malt and a hint of lemon. Taste of rich caramel malts with a touch of toffee and soft citrus flavours leading to a good bitter hoppy finish."
"1659354755-3157","https://gbbf.realaledb.com/LiveBar.php","Jack's Abby Brewing (USA)									 - Shipping out of Boston									  - 5.8%
										- Other											
											B17											

										
									      										
										 									   
									   								   										   										   										   											   
										 Kellerbier- Unfiltered Export Lager. Full bodied and malty."
"1659354755-3104","https://gbbf.realaledb.com/LiveBar.php","Goose Eye									 - Black Moor									  - 3.9%
										- Mild											
											B14											

										
									    																				
										 									   
									   								   										   										   										   											   
										 A moreish dark mild. Full of character, with a delightful blend of roasted malted barley and hops to create a luxurious finish"
"1659354755-3358","https://gbbf.realaledb.com/LiveBar.php","Salama (Finland)									 - Purple Blood									  - 11%
										- Stout											
											B18											

										
									      										
										 									   
									   								   										   										   										   											   
										 Tasting notes not available"
"1659354755-3319","https://gbbf.realaledb.com/LiveBar.php","Puhaste (Estonia)									 - Extremum Facto Eye BA									  - 12%
										- Stout											
											B18											

										
									      										
										 									   
									   								   										   										   										   											   
										 Tasting notes not available"
"1659354755-3075","https://gbbf.realaledb.com/LiveBar.php","Fernandes									 - Malt Shovel Mild									  - 3.8%
										- Mild											
											B14											

										
									    																				
										 									   
									   								   										   										   										   											   
										 Dark full bodied mild, roast malt & chocolate flavours lead to dry malty finish."
"1659354755-3288","https://gbbf.realaledb.com/LiveBar.php","NZBC (New Zealand)									 - Bitter Inside									  - 5.7%
										- IPA											
											B18											

										
									      										
										 									   
									   								   										   										   										   											   
										 Tasting notes not available"
"1659354755-3258","https://gbbf.realaledb.com/LiveBar.php","Moor Beer									 - Stout									  - 5%
										- Stout											
											B04											

										
									    																				
										 									   
									   								   										   										   										   											   
										 Quite simply the way it should be. Richly decadent roasted malt with a lusciously elegant body. as smooth as silk every time and living proof that simply using the four essential beer ingredients forms the perfect stout"
"1659354755-3062","https://gbbf.realaledb.com/LiveBar.php","Exeter									 - Avocet									  - 3.9%
										- Golden											
											B03											

										
									    																				
										 									   
									   								   										   										   										   											   
										 Devon's original organic real ale. Since it's creation in 2008, this ale has been a favorite from the start. A distinctly flavoured beer, with a refreshing citrus taste and an attractive aroma."
"1659354755-2979","https://gbbf.realaledb.com/LiveBar.php","Cairngorm									 - Trade Winds									  - 4.3%
										- Wheat Beer											
											B09											

										
									    																				
										 									   
									   								   										   										   										   											   
										 Light golden in colour, with high proportion of wheat giving the beer a clean fresh taste. The mash blends together with the Perle hops and elderflower providing a bouquet of fruit and citrus flavours."
"1659354755-2879","https://gbbf.realaledb.com/LiveBar.php","Arpus (Latvia)									 - QDH Vic Secret x Enigma x Galaxy									  - 10%
										- IPA											
											B18											

										
									      										
										 									   
									   								   										   										   										   											   
										 Tasting notes not available"
"1659354755-3390","https://gbbf.realaledb.com/LiveBar.php","Sleeping Village (Norway)									 - Hidden Tomes									  - 15%
										- Barley Wine											
											B18											

										
									      										
										 									   
									   								   										   										   										   											   
										 Tasting notes not available"
"1659354755-2986","https://gbbf.realaledb.com/LiveBar.php","Chad (Sweden)									 - IPA Specimen 2									  - 7.5%
										- IPA											
											B18											

										
									      										
										 									   
									   								   										   										   										   											   
										 Tasting notes not available"
"1659354755-2904","https://gbbf.realaledb.com/LiveBar.php","Beerblefish									 - Pan-Galactic Pale									  - 4.6%
										- Golden											
											B12											

										
									    																				
										 									   
									   								   										   										   										   											   
										 Our pale ale is clean, fresh and fruity. The crisp bitterness is balanced by the light biscuit flavours from the Maris Otter base malt, and the fruity citrus notes provided by the new world hops."
"1659354755-2881","https://gbbf.realaledb.com/LiveBar.php","Arpus (Latvia)									 - Vanilla Barley Wine									  - 12%
										- Barley Wine											
											B18											

										
									      										
										 									   
									   								   										   										   										   											   
										 Tasting notes not available"
"1659354755-2987","https://gbbf.realaledb.com/LiveBar.php","Chantry									 - Diamond Black Stout									  - 4.5%
										- Stout											
											B14											

										
									    																				
										 									   
									   								   										   										   										   											   
										 Full bodied dry stout with a bitter finish, spicy with hints of liquorice and dark berries. Brewed using the finest Yorkshire malts and roast barley."
"1659354755-3214","https://gbbf.realaledb.com/LiveBar.php","Lord Chambray (Malta)									 - 67 IPA									  - 6.7%
										- Other											
											B15											

										
									      										
										 									   
									   								   										   										   										   											   
										 Complex flavours of citrus and floral, the body is quite light, bringing out crisp, clean yet pungent hop flavour. It's a knockout."
"1659354755-3181","https://gbbf.realaledb.com/LiveBar.php","Kernel									 - India Double Porter (2021)									  - 7.5%
										- Porter											
											B04											

										
									    																				
										 									   
									   								   										   										   										   											   
										 India Double Porter is a more intense version of Export India Porter, The new 2021 edition is hopped with the distinctive combination of Mosaic & Sabro hops and imparts coconut and blueberry flavours alongside strong roasted malts"
"1659354755-3140","https://gbbf.realaledb.com/LiveBar.php","Hobsons									 - Champion Mild									  - 3.2%
										- Mild											
											B14											

										
									    																				
										 									   
									   								   										   										   										   											   
										 A smooth character and notes of chocolate malt, which gives this beer plenty of flavour and belies its strength. A British classic crafted to a special recipe makes this a nutty mild that's packed full of flavour. Brewed with Maris Otter malting barley, pale chocolate malt and crystal malt and British variety hops Fuggles and Goldings from Worcestershire"
"1659354755-3256","https://gbbf.realaledb.com/LiveBar.php","Moon Gazer									 - White Face									  - 5%
										- IPA											
											B12											

										
									    																				
										 									   
									   								   										   										   										   											   
										 Our blonde IPA. USA and UK hops combine to deliver a fruity bitterness and crisp, dry finish."
"1659354755-3135","https://gbbf.realaledb.com/LiveBar.php","Hexhamshire									 - Blackhall English Stout									  - 4%
										- Stout											
											B12											

										
									    																				
										 									   
									   								   										   										   										   											   
										 An almost opaque black stout with coffee tones and a dry, roasty finish"
"1659354755-3513","https://gbbf.realaledb.com/LiveBar.php","Wild Beer									 - Pogo									  - 4.1%
										- Pale											
											B05											

										
									    																				
										 									   
									   								   										   										   										   											   
										 POGO was inspired by our head brewers favourite fruits. Initially the beer started life as a hoppy pale ale but with the adition of real fruit and lactose it completely changes it, adding satisying layers of fresh tropical fruits whilst retaing the flavours of the solid malt base. The name POGO is actually an acronym as we added passion fruit, orange zest, guava puree, and orange juice"
"1659354755-3060","https://gbbf.realaledb.com/LiveBar.php","Enville									 - Ginger									  - 4.6%
										- Speciality											
											B14											

										
									    																				
										 									   
									   								   										   										   										   											   
										 Produced using root extract ginger this ingeniously created ginger beer has a flavour which is not overpowering and is very refreshing"
"1659354755-3297","https://gbbf.realaledb.com/LiveBar.php","Ossett									 - White Rat									  - 4%
										- Pale											
											B08											

										
									    																				
										 									   
									   								   										   										   										   											   
										 This very pale, hoppy ale is made from low colour malt. A combination of Cascade, Columbus & Amarillo hops produce an intensely aromatic and resinous finish"
"1659354755-3067","https://gbbf.realaledb.com/LiveBar.php","Extraomnes (Italy)									 - Tripel									  - 5.3%
										- Other											
											B15											

										
									    																				
										 									   
									   								   										   										   										   											   
										 Tasting notes not available"
"1659354755-3529","https://gbbf.realaledb.com/LiveBar.php","XT									 - Eight (8)									  - 4.5%
										- Porter											
											B01											

										
									    																				
										 									   
									   								   										   										   										   											   
										 A smooth rich dark beer brewed with a careful blend of four malts along with a cocktail of hops to give a complex taste. Deep malty base with dark chocolate flavours, very balanced beer."
"1659354755-3379","https://gbbf.realaledb.com/LiveBar.php","Siren Craft									 - Origin Story									  - 10%
										- Stout											
											B05											

										
									    																				
										 									   
									   								   										   										   										   											   
										 Expect caramel, honey, nuttiness, chocolate, coffee and subtle smokiness all coming through with refined depth. Rich residual sugars balance with oak tannins to keep the beer drinkable, moreish and spectacularly flavoursome"
"1659354755-3276","https://gbbf.realaledb.com/LiveBar.php","New Bristol									 - Espresso Martini Cinder Toffee Stout									  - 7%
										- Stout											
											B09											

										
									    																				
										 									   
									   								   										   										   										   											   
										 Espresso Martini version of our award winning Cinder Toffee Stout. Described as liquidised Crunchie bars in a stout, combined with cold-pressed coffee for that extra Friday feeling"
"1659354755-3187","https://gbbf.realaledb.com/LiveBar.php","Klanbarrique (Italy)									 - Bang Bretta									  - 7.8%
										- IPA											
											B15											

										
									      										
										 									   
									   								   										   										   										   											   
										 Tasting notes not available"
"1659354755-3366","https://gbbf.realaledb.com/LiveBar.php","Settle									 - Ribblehead									  - 3.8%
										- Bitter											
											B12											

										
									    																				
										 									   
									   								   										   										   										   											   
										 Traditional copper coloured Yorkshire Bitter, a perfect balance of malt and subtle hops."
"1659354755-3309","https://gbbf.realaledb.com/LiveBar.php","Pohjala (Estonia)									 - Orange Gose									  - 5.5%
										- Other											
											B18											

										
									      										
										 									   
									   								   										   										   										   											   
										 Tasting notes not available"
"1659354755-2829","https://gbbf.realaledb.com/LiveBar.php","8 Wired (New Zealand)									 - Flat White									  - 5.3%
										- Stout											
											B18											

										
									      										
										 									   
									   								   										   										   										   											   
										 Tasting notes not available"
"1659354755-3476","https://gbbf.realaledb.com/LiveBar.php","Urbanaut (New Zealand)									 - Tropical Imperial stout									  - 12%
										- Stout											
											B18											

										
									      										
										 									   
									   								   										   										   										   											   
										 Tasting notes not available"
"1659354755-2940","https://gbbf.realaledb.com/LiveBar.php","Brass Castle									 - Misfit - Comet Citra Mosaic									  - 4.3%
										- Pale											
											B12											

										
									    																				
										 									   
									   								   										   										   										   											   
										 Brewed with Comet, Citra and Mosaic hop so expect big tropical fruit aromas and grapefruit from these three big hitting US hop varieties."
"1659354755-3462","https://gbbf.realaledb.com/LiveBar.php","Top Rope									 - Papa Mango									  - 5.1%
										- Speciality											
											B04											

										
									    																				
										 									   
									   								   										   										   										   											   
										 A juicy, hazy mango pale ale, Papa Mango is dry hopped with Citra and Azacca hops and then conditioned on 60kg of Alfonso mango puree.  Think juicy mango overload with a soft hoppy finish"
"1659354755-3149","https://gbbf.realaledb.com/LiveBar.php","Incredible									 - Black IPA									  - 5.6%
										- Bitter											
											B09											

										
									    																				
										 									   
									   								   										   										   										   											   
										 Smooth reddish hue of malts and chocolate notes balance with an intense clean citrus finish"
"1659354755-3530","https://gbbf.realaledb.com/LiveBar.php","XT - Animal									 - Hop Kitty									  - 3.9%
										- IPA											
											B01											

										
									    																				
										 									   
									   								   										   										   										   											   
										 Low on ABV pale ale, huge on Hops.  Packed with more Citra and Cascade than ever before. HopKitty is bursting with intense tropical and citrus flavours.  Lighty toasted malts give a hint of sweetness before a second round of hops, big Mango and Lychee zest courtesy of a generous Citra third round of dry hopping"
"1659354755-3518","https://gbbf.realaledb.com/LiveBar.php","Wild Card									 - Keith									  - 5.5%
										- Stout											
											B04											

										
									    																				
										 									   
									   								   										   										   										   											   
										 Espresso Stout, made with pale, Munich, light crystal, chocolate, beech smoked and black malt. With freshly ground Wood St Coffee added at the end of the boil, and again after fermentation to finish"
"1659354755-3230","https://gbbf.realaledb.com/LiveBar.php","Magic Rock									 - Hat Trick									  - 3.7%
										- Pale											
											B14											

										
									    																				
										 									   
									   								   										   										   										   											   
										 A modern take on a traditional pale ale in association with Huddersfield Town FC. A complex and satisfyingly malty body allied to fruity US Citra and Eureka hops."
"1659354755-2897","https://gbbf.realaledb.com/LiveBar.php","Bath Ales (St Austell)									 - Bath Gem									  - 4.1%
										- Bitter											
											B03											

										
									    																				
										 									   
									   								   										   										   										   											   
										 Gem is a quintessentially English beer, brewed with skill and passion using floor-malted Maris Otter barley and Goldings hops from Kent. Gem contains wheat and barley malt. 4.1% abv"
"1659354755-3400","https://gbbf.realaledb.com/LiveBar.php","St Austell									 - Proper Job									  - 4.5%
										- IPA											
											B03											

										
									    																				
										 									   
									   								   										   										   										   											   
										 A powerfully hopped golden bitter that explodes with citrus grapefruit flavours"
"1659354755-3191","https://gbbf.realaledb.com/LiveBar.php","Lamplighter Brewing Co (USA)									 - Celestial									  - 5.8%
										- Speciality											
											B17											

										
									      										
										 									   
									   								   										   										   										   											   
										 Tasting notes not available"
"1659354755-3287","https://gbbf.realaledb.com/LiveBar.php","North End (New Zealand)									 - Secret Garden (Harvest Series)									  - 7%
										- Speciality											
											B18											

										
									    																				
										 									   
									   								   										   										   										   											   
										 North End have ataken their Saison and re-fermented it in barrels with a blend of wild yeasts from Waikanae. The result is tangy, lightly tart and extremely fruity."
"1659354755-3269","https://gbbf.realaledb.com/LiveBar.php","Nerd (Sweden)									 - Hotpath 004									  - 14.2%
										- Stout											
											B18											

										
									      										
										 									   
									   								   										   										   										   											   
										 Tasting notes not available"
"1659354755-3402","https://gbbf.realaledb.com/LiveBar.php","Staggeringly Good									 - Stagger Saurus									  - 4%
										- Pale											
											B04											

										
									    																				
										 									   
									   								   										   										   										   											   
										 Packed to the cap with Mosaic and Chinook hops, this beer's rich golden colour carries with it aromas of summer fruits."
"1659354755-3499","https://gbbf.realaledb.com/LiveBar.php","Vocation									 - Chop and Change									  - 4.6%
										- Pale											
											B05											

										
									    																				
										 									   
									   								   										   										   										   											   
										 Simple pale malt profile, and generous additions of a single hop variety to allow the characteristics of that hop to really shine through."
"1659354755-2880","https://gbbf.realaledb.com/LiveBar.php","Arpus (Latvia)									 - TDH Nelson x Strata x Enigma									  - 10%
										- IPA											
											B18											

										
									      										
										 									   
									   								   										   										   										   											   
										 Tasting notes not available"
"1659354755-2957","https://gbbf.realaledb.com/LiveBar.php","Brouwerij Kees (Netherlands)									 - Hazy Sunrise									  - 7.1%
										- Other											
											B15											

										
									      										
										 									   
									   								   										   										   										   											   
										 Yellow hazy pour with white head. Juicy fruity with sweet fruity notes of grapefruit, tangerine, mango, substantial juicy mouthfeel, pine needles, punchy hoppy hits into the finish."
"1659354755-2996","https://gbbf.realaledb.com/LiveBar.php","Colchester									 - Brazilian									  - 4.6%
										- Porter											
											B03											

										
									    																				
										 									   
									   								   										   										   										   											   
										 A well balanced chocolate vanilla porter."
"1659354755-2842","https://gbbf.realaledb.com/LiveBar.php","Adnams									 - Southwold Bitter									  - 3.7%
										- Bitter											
											B06											

										
									    																				
										 									   
									   								   										   										   										   											   
										 Southwold Bitter is a beautiful copper-coloured beer, late and dry-hopped with Fuggles for a distinctive, lingering hoppiness. Brewed with the finest East Anglian malted barley, sourced locally to the brewery."
"1659354755-3387","https://gbbf.realaledb.com/LiveBar.php","Skinners									 - Hops 'n' Honey									  - 4%
										- Golden											
											B01											

										
									    																				
										 									   
									   								   										   										   										   											   
										 Floral beneath a delicate, spicy tangerine scent with a touch of toffee. And its bittersweet finish is great for game, sausages or a chocolate fudge sundae."
"1659354755-3490","https://gbbf.realaledb.com/LiveBar.php","Vanderbroek (Netherlands)									 - Lambik 5 Year Old									  - 18%
										- Other											
											B15											

										
									    																				
										 									   
									   								   										   										   										   											   
										 An excellent lambik aged for 5 years"
"1659354755-3071","https://gbbf.realaledb.com/LiveBar.php","Fat Cat									 - Marmalade Cat									  - 5.5%
										- Bitter											
											B12											

										
									    																				
										 									   
									   								   										   										   										   											   
										 The colour of burnished copper, with a markedly bitter finish from the generous use of Goldings and Progress hops. Flavoursome English pale malt is blended with speciality Munich malt to add balance and a smooth finish, which lasts and lasts."
"1659354755-2993","https://gbbf.realaledb.com/LiveBar.php","Church End									 - Goat's Milk									  - 3.8%
										- Golden											
											B14											

										
									    																				
										 									   
									   								   										   										   										   											   
										 Golden yellow nectar. Pale barley, crystal malt and oats, blend to fill the palate with flavour. Aromatic hops dance over the tongue for a gentle hop finish."
"1659354755-3017","https://gbbf.realaledb.com/LiveBar.php","De Cam (Belgium)									 - Kriek									  - 6.5%
										- Other											
											B15											

										
									    																				
										 									   
									   								   										   										   										   											   
										 Tasting notes not available"
"1659354755-3236","https://gbbf.realaledb.com/LiveBar.php","Marble									 - Petite									  - 2.8%
										- IPA											
											B09											

										
									    																				
										 									   
									   								   										   										   										   											   
										 Designed to provide all the punchy hop character of an IPA but at a seriusly sessionable strenght. Dry and light but with oat, Vienna and Munich malts giving body and touch of biscuit sweetness, and big orange, lemon and soft tropical fruit hop character"
"1659354755-3022","https://gbbf.realaledb.com/LiveBar.php","De Graal (Belgium)									 - Quest									  - 9%
										- Other											
											B15											

										
									      										
										 									   
									   								   										   										   										   											   
										 Tasting notes not available"
"1659354755-2918","https://gbbf.realaledb.com/LiveBar.php","Black Storm 									 - Eagerness for Wise Conversation V2									  - 6%
										- IPA											
											B07											

										
									      										
										 									   
									   								   										   										   										   											   
										 Tasting notes coming soon ..."
"1659354755-3274","https://gbbf.realaledb.com/LiveBar.php","Nerd (Sweden)									 - Yoda Condition 2022									  - 12.3%
										- Stout											
											B18											

										
									      										
										 									   
									   								   										   										   										   											   
										 Tasting notes not available"
"1659354755-3273","https://gbbf.realaledb.com/LiveBar.php","Nerd (Sweden)									 - When									  - 11%
										- Stout											
											B18											

										
									      										
										 									   
									   								   										   										   										   											   
										 Tasting notes not available"
